No.,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,Output
17850,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.05,30.0,23.6,23.5,80.437
17851,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.0,30.0,23.6,23.5,80.437
17852,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.0,30.0,23.5,23.5,80.437
17853,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.0,29.9,23.6,23.5,80.437
17854,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.0,29.9,23.5,23.5,80.62453846153846
17855,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.95,29.9,23.6,23.5,80.437
17856,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.9,29.9,23.6,23.5,80.437
17857,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.9,29.9,23.5,23.5,80.437
17858,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.9,29.8,23.5,23.5,80.437
17859,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.85,29.8,23.5,23.5,80.437
17860,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.8,29.8,23.5,23.5,80.04945454545455
17861,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.8,29.8,23.4,23.5,80.3355
17862,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.8,29.7,23.4,23.5,80.437
17863,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.8,29.9,23.4,23.5,80.437
17864,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.8,30.0,23.4,23.5,80.437
17865,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.85,30.0,23.4,23.5,80.437
17866,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.9,30.0,23.4,23.5,80.437
17867,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,28.95,30.0,23.4,23.5,80.437
17868,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.0,30.0,23.4,23.5,80.437
17869,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.05,30.0,23.4,23.5,80.437
17870,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.05,30.0,23.5,23.5,80.437
17871,24000.0,27.4,23.3,23.0,24.4,23.8,23.5,22.8,23.4,29.05,29.9,23.5,23.5,80.53858333333334
17872,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.0,29.9,23.5,23.5,80.437
17873,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.0,29.8,23.5,23.5,80.437
17874,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.95,29.8,23.5,23.5,80.437
17875,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.9,29.8,23.5,23.5,80.437
17876,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.9,29.8,23.6,23.5,80.437
17877,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.9,29.7,23.6,23.5,80.437
17878,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.9,29.9,23.6,23.5,80.437
17879,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.9,29.9,23.5,23.5,80.437
17880,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.9,30.0,23.5,23.5,80.437
17881,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,28.95,30.0,23.5,23.5,80.437
17882,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.0,30.0,23.5,23.5,80.437
17883,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.05,30.0,23.5,23.5,80.437
17884,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.1,30.1,23.5,23.5,80.437
17885,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.1,30.0,23.5,23.5,80.437
17886,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.8,23.4,29.1,30.0,23.6,23.5,80.52407142857143
17887,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.9,23.4,29.1,30.0,23.6,23.5,80.437
17888,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.9,23.4,29.1,30.0,23.7,23.5,80.437
17889,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.9,23.4,29.1,29.9,23.7,23.5,80.60630555555555
17890,24000.0,27.4,23.3,23.0,24.5,23.8,23.5,22.9,23.4,29.1,29.9,23.7,23.6,80.68079999999999
17891,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,29.9,23.7,23.5,80.68079999999999
17892,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,29.9,23.7,23.6,80.437
17893,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.0,23.7,23.6,80.437
17894,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.7,23.6,80.437
17895,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.7,23.6,80.437
17896,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.15,30.2,23.7,23.6,80.437
17897,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.2,23.7,23.6,80.437
17898,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.25,30.2,23.7,23.6,80.437
17899,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.3,30.2,23.7,23.6,80.437
17900,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.3,30.1,23.7,23.6,80.58937499999999
17901,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.3,30.1,23.8,23.6,80.62453846153846
17902,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.25,30.1,23.8,23.6,80.437
17903,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.1,23.8,23.6,80.437
17904,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.15,30.1,23.8,23.6,80.437
17905,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.8,23.6,80.49795
17906,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.0,23.8,23.6,80.5589
17907,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.8,23.6,80.437
17908,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.15,30.2,23.8,23.6,80.437
17909,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.25,30.3,23.8,23.6,80.437
17910,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.3,30.3,23.8,23.6,80.437
17911,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.35,30.3,23.8,23.6,80.437
17912,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.4,30.3,23.8,23.6,80.437
17913,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.4,30.3,23.8,23.7,80.437
17914,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.4,30.2,23.8,23.7,80.437
17915,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.35,30.2,23.7,23.7,80.437
17916,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.3,30.2,23.7,23.7,80.031
17917,24000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.25,30.2,23.7,23.7,79.828
17918,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.2,23.7,23.7,80.28475
17919,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.1,23.7,23.7,79.422
17920,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.15,30.1,23.7,23.7,79.219
17921,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.7,23.7,79.219
17922,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.7,79.219
17923,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.7,23.7,79.219
17924,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.6,23.7,79.219
17925,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.3,23.6,23.7,79.219
17926,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.3,23.7,23.6,79.219
17927,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.3,23.6,23.6,79.219
17928,12000.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.4,23.7,23.6,79.219
17929,0.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.15,30.3,23.7,23.6,79.219
17930,0.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.3,23.7,23.6,79.67575
17931,0.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.2,23.7,23.6,79.11741666666666
17932,0.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.2,30.2,23.6,23.6,71.5
17933,0.0,27.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.15,30.2,23.6,23.6,67.031
17934,0.0,27.35,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.6,23.6,65.812
17935,0.0,27.25,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.6,23.6,65.812
17936,0.0,27.15,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.6,23.6,65.203
17937,0.0,27.05,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.2,23.6,23.6,63.9845
17938,0.0,26.95,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,63.375
17939,0.0,26.8,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,63.375
17940,0.0,26.65,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,62.7655
17941,0.0,26.55,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,62.156
17942,0.0,26.45,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,62.156
17943,0.0,26.4,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,61.5465
17944,0.0,26.35,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.1,30.1,23.6,23.6,61.5465
17945,0.0,26.25,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.05,30.1,23.6,23.6,60.937
17946,0.0,26.15,23.3,23.0,24.5,23.9,23.5,22.9,23.4,29.0,30.1,23.6,23.6,60.937
17947,0.0,26.1,23.3,23.1,24.5,23.9,23.5,22.9,23.4,29.0,30.1,23.6,23.6,60.937
17948,0.0,26.05,23.3,23.1,24.5,23.9,23.5,22.9,23.4,29.0,30.0,23.6,23.6,60.937
17949,0.0,26.0,23.3,23.1,24.5,23.9,23.5,22.9,23.4,29.0,30.0,23.6,23.6,60.937
17950,0.0,25.95,23.3,23.1,24.5,23.9,23.5,22.9,23.4,29.0,30.0,23.6,23.6,60.328
17951,0.0,25.9,23.3,23.1,24.5,23.9,23.5,22.9,23.4,29.0,30.0,23.6,23.6,59.719
17952,0.0,25.85,23.3,23.1,24.5,23.9,23.5,22.9,23.4,28.95,30.0,23.6,23.6,59.1095
17953,0.0,25.8,23.3,23.1,24.5,23.9,23.5,22.9,23.4,28.9,30.0,23.6,23.6,56.0625
17954,0.0,25.8,23.3,23.1,24.5,23.9,23.5,22.9,23.5,28.9,29.9,23.6,23.6,53.0155
17955,0.0,25.8,23.3,23.2,24.5,23.9,23.5,22.9,23.5,28.9,29.9,23.6,23.6,53.0155
17956,0.0,25.75,23.3,23.2,24.5,23.9,23.5,22.9,23.5,28.9,29.9,23.6,23.6,52.406
17957,0.0,25.65,23.3,23.2,24.5,23.9,23.5,22.9,23.5,28.9,29.9,23.6,23.6,52.406
17958,0.0,25.6,23.3,23.2,24.5,23.9,23.5,22.9,23.5,28.85,29.8,23.5,23.6,52.406
17959,0.0,25.55,23.3,23.3,24.5,23.9,23.5,22.9,23.5,28.8,29.8,23.6,23.6,52.406
17960,0.0,25.45,23.4,23.3,24.5,23.9,23.5,23.0,23.5,28.8,29.8,23.6,23.6,52.406
17961,0.0,25.35,23.4,23.3,24.5,23.9,23.5,23.0,23.5,28.75,29.8,23.6,23.6,52.406
17962,0.0,25.25,23.4,23.3,24.5,23.9,23.5,23.0,23.5,28.7,29.8,23.6,23.6,52.406
17963,0.0,25.15,23.4,23.3,24.5,23.9,23.5,23.0,23.5,28.7,29.8,23.6,23.6,52.406
17964,0.0,25.05,23.4,23.3,24.5,23.9,23.5,23.0,23.5,28.7,29.7,23.6,23.6,52.406
17965,0.0,25.0,23.4,23.4,24.5,23.9,23.5,23.0,23.5,28.7,29.7,23.5,23.6,52.406
17966,0.0,24.95,23.4,23.4,24.5,23.9,23.5,23.0,23.5,28.7,29.7,23.5,23.6,52.406
17967,0.0,24.85,23.4,23.4,24.5,23.9,23.5,23.1,23.5,28.7,29.7,23.5,23.6,52.406
17968,0.0,24.8,23.4,23.4,24.5,23.9,23.5,23.1,23.5,28.7,29.7,23.5,23.6,52.406
17969,0.0,24.75,23.4,23.4,24.5,23.9,23.5,23.1,23.5,28.7,29.7,23.5,23.6,52.406
17970,0.0,24.7,23.5,23.4,24.5,23.9,23.5,23.1,23.6,28.7,29.7,23.5,23.6,52.406
17971,0.0,24.65,23.5,23.4,24.5,23.9,23.5,23.1,23.6,28.7,29.7,23.5,23.6,52.406
17972,0.0,24.6,23.5,23.4,24.5,23.9,23.5,23.1,23.6,28.7,29.7,23.5,23.5,52.406
17973,0.0,24.55,23.5,23.4,24.5,23.9,23.5,23.1,23.6,28.7,29.7,23.4,23.6,52.406
17974,0.0,24.5,23.5,23.5,24.5,23.9,23.5,23.1,23.6,28.7,29.7,23.4,23.6,52.406
17975,0.0,24.5,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.7,23.4,23.6,52.406
17976,0.0,24.45,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.7,23.4,23.5,52.406
17977,0.0,24.4,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.7,23.4,23.5,52.406
17978,0.0,24.4,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.7,23.4,23.6,52.406
17979,0.0,24.4,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.6,23.4,23.6,52.406
17980,0.0,24.35,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.6,23.5,23.6,52.406
17981,0.0,24.3,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.6,23.5,23.6,52.406
17982,0.0,24.3,23.5,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.6,23.5,23.5,53.0155
17983,0.0,24.3,23.6,23.5,24.5,23.9,23.5,23.2,23.6,28.7,29.6,23.5,23.6,53.0155
17984,0.0,24.3,23.6,23.6,24.5,23.9,23.5,23.3,23.6,28.7,29.6,23.5,23.6,53.0155
17985,0.0,24.3,23.6,23.6,24.5,23.9,23.5,23.3,23.6,28.7,29.5,23.5,23.6,52.406
17986,0.0,24.3,23.6,23.6,24.5,23.9,23.5,23.3,23.6,28.65,29.5,23.5,23.6,52.406
17987,0.0,24.25,23.6,23.6,24.5,23.9,23.5,23.3,23.6,28.6,29.5,23.5,23.6,52.406
17988,0.0,24.2,23.6,23.6,24.4,23.9,23.5,23.3,23.6,28.6,29.5,23.5,23.6,52.406
17989,0.0,24.2,23.6,23.6,24.4,23.9,23.5,23.3,23.6,28.6,29.4,23.5,23.6,52.406
17990,0.0,24.2,23.6,23.6,24.4,23.9,23.5,23.4,23.6,28.6,29.4,23.5,23.6,52.406
17991,0.0,24.2,23.6,23.6,24.4,23.9,23.5,23.4,23.6,28.6,29.4,23.5,23.5,52.406
17992,0.0,24.2,23.6,23.6,24.4,23.9,23.5,23.4,23.6,28.55,29.4,23.5,23.6,52.406
17993,0.0,24.2,23.6,23.7,24.4,23.9,23.5,23.4,23.6,28.5,29.4,23.5,23.5,52.406
17994,0.0,24.2,23.7,23.7,24.4,23.9,23.5,23.4,23.6,28.5,29.3,23.5,23.5,52.406
17995,0.0,24.15,23.7,23.7,24.4,23.9,23.5,23.4,23.6,28.45,29.3,23.5,23.5,53.0155
17996,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.4,23.6,28.4,29.3,23.5,23.5,52.863125000000004
17997,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.4,23.6,28.4,29.2,23.5,23.5,52.406
17998,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.4,23.6,28.35,29.2,23.5,23.5,52.406
17999,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.3,29.2,23.5,23.5,52.406
18000,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.3,29.2,23.6,23.5,52.406
18001,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.25,29.1,23.5,23.5,52.406
18002,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.2,29.1,23.5,23.5,51.288583333333335
18003,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.15,29.0,23.5,23.5,51.187
18004,0.0,24.1,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.1,29.0,23.5,23.5,51.187
18005,0.0,24.05,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.1,29.0,23.5,23.5,51.187
18006,0.0,24.0,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.1,29.0,23.5,23.5,51.187
18007,0.0,24.0,23.7,23.7,24.4,23.9,23.5,23.5,23.6,28.05,29.0,23.5,23.5,51.187
18008,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.5,23.6,28.0,28.9,23.5,23.5,51.187
18009,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.0,28.9,23.5,23.5,50.578
18010,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.0,28.8,23.5,23.5,50.0705
18011,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.0,28.9,23.4,23.4,49.969
18012,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.0,28.9,23.4,23.5,49.969
18013,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.05,28.9,23.5,23.4,49.969
18014,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.1,28.9,23.5,23.4,49.969
18015,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.15,28.9,23.5,23.4,49.969
18016,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.2,28.9,23.5,23.4,49.969
18017,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.2,28.9,23.4,23.4,49.969
18018,0.0,24.0,23.7,23.7,24.3,23.9,23.5,23.6,23.6,28.2,28.8,23.5,23.4,49.969
18019,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.6,28.2,28.8,23.5,23.4,49.86741666666667
18020,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.6,28.2,28.8,23.4,23.4,49.3595
18021,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.2,28.8,23.5,23.4,49.969
18022,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.15,28.7,23.5,23.4,49.3595
18023,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.1,28.8,23.5,23.4,48.75
18024,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.1,28.7,23.5,23.4,48.75
18025,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.05,28.7,23.5,23.4,48.75
18026,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.0,28.6,23.5,23.4,47.73416666666667
18027,0.0,24.0,23.7,23.8,24.3,23.9,23.5,23.6,23.7,28.0,28.7,23.5,23.4,48.1405
18028,0.0,24.0,23.7,23.8,24.2,23.9,23.5,23.6,23.7,28.0,28.6,23.5,23.4,47.531
18029,0.0,24.0,23.7,23.8,24.2,23.9,23.5,23.6,23.7,27.95,28.6,23.5,23.4,47.531
18030,0.0,24.0,23.7,23.8,24.2,23.9,23.5,23.6,23.7,27.9,28.6,23.5,23.4,46.58288888888889
18031,0.0,24.0,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.6,23.5,23.4,46.312
18032,0.0,24.0,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.5,23.5,23.4,46.312
18033,0.0,24.0,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.5,23.4,23.4,46.312
18034,0.0,23.95,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.5,23.4,23.4,46.312
18035,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.5,23.4,23.4,45.55075
18036,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.6,23.4,23.4,45.094
18037,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.6,23.3,23.4,45.094
18038,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.95,28.6,23.4,23.4,45.094
18039,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,28.05,28.6,23.4,23.4,44.4845
18040,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,28.1,28.6,23.4,23.4,44.7283
18041,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,28.1,28.6,23.5,23.4,43.875
18042,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,28.0,28.6,23.5,23.4,43.875
18043,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,28.0,28.5,23.5,23.4,43.875
18044,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.95,28.5,23.5,23.4,43.875
18045,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.5,23.5,23.4,43.875
18046,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.9,28.4,23.5,23.4,42.99461111111111
18047,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.85,28.4,23.5,23.4,42.656
18048,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.8,28.4,23.5,23.4,43.2655
18049,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.75,28.4,23.5,23.4,43.875
18050,0.0,23.9,23.7,23.8,24.2,23.9,23.5,23.7,23.7,27.7,28.3,23.5,23.4,43.875
18051,0.0,23.9,23.8,23.8,24.2,23.9,23.5,23.7,23.7,27.7,28.3,23.5,23.4,43.875
18052,0.0,23.9,23.8,23.8,24.2,23.9,23.5,23.7,23.7,27.7,28.3,23.4,23.3,43.113125
18053,0.0,23.9,23.8,23.8,24.2,23.9,23.5,23.7,23.7,27.7,28.3,23.4,23.4,43.875
18054,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.7,28.3,23.4,23.3,42.656
18055,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.7,28.3,23.3,23.3,42.656
18056,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.65,28.2,23.3,23.3,42.656
18057,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.6,28.2,23.3,23.3,42.35125
18058,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.6,28.2,23.2,23.3,41.437
18059,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.6,28.1,23.2,23.3,41.437
18060,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.55,28.1,23.2,23.3,41.437
18061,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.5,28.1,23.2,23.3,41.437
18062,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.45,28.1,23.2,23.3,41.437
18063,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.4,28.1,23.2,23.3,41.437
18064,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.4,28.0,23.2,23.3,41.437
18065,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.4,28.0,23.1,23.3,40.7265
18066,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.35,28.0,23.1,23.3,40.219
18067,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.3,28.0,23.0,23.3,40.219
18068,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.3,28.0,23.1,23.3,40.219
18069,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.3,27.9,23.0,23.2,40.01583333333333
18070,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.3,27.9,23.0,23.3,40.219
18071,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.3,27.8,23.0,23.2,39.152375
18072,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.3,27.8,22.9,23.2,39.0
18073,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.25,27.8,22.9,23.2,39.0
18074,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.8,22.9,23.2,39.0
18075,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.8,22.9,23.1,39.0
18076,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.7,22.9,23.1,38.771437500000005
18077,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.7,22.8,23.1,37.781
18078,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.7,22.7,23.1,37.781
18079,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.6,22.8,23.1,37.781
18080,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.6,22.7,23.1,37.781
18081,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.6,22.7,23.0,37.455933333333334
18082,0.0,23.9,23.8,23.8,24.1,23.9,23.5,23.7,23.7,27.2,27.6,22.6,23.0,37.019125
