Seq,MLP_13-128-256-128-1_0.8_mean,MLP_13-128-256-128-1_0.8_median,MLP_13-128-256-128-1_0.9_mean,MLP_13-128-256-256-256-128-1_mean,,Average output
5226,32.77367401,34.53619003,34.28133011,31.20994186,,33.200284
5227,32.77025986,34.53460312,34.28036118,31.21039009,,33.19890356
5228,32.77367401,34.53619003,34.28133011,31.20994186,,33.200284
5229,32.77367401,34.53619003,34.28133011,31.20994186,,33.200284
5230,32.89680862,34.69233704,34.42221832,31.38123703,,33.34815025
5231,33.01984787,34.84204483,34.47908783,31.55316925,,33.47353745
5232,33.16413879,34.98991776,34.53691101,31.73016739,,33.60528374
5233,33.3129921,35.12498093,34.56189728,31.9154377,,33.728827
5234,33.4627533,35.21205902,34.53949356,32.10038757,,33.82867336
5235,33.60563278,35.30051804,34.51925659,32.42454147,,33.96248722
5236,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5237,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5238,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5239,33.60563278,35.30051804,34.51925659,32.42454147,,33.96248722
5240,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5241,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5242,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5243,33.60563278,35.30051804,34.51925659,32.42454147,,33.96248722
5244,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5245,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5246,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5247,33.60563278,35.30051804,34.51925659,32.42454147,,33.96248722
5248,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5249,33.60912323,35.30239105,34.51958466,32.42207718,,33.96329403
5250,33.95882797,36.0464325,35.25310135,33.3105278,,34.64222241
5251,34.30858231,36.68507767,35.84204483,34.27400208,,35.27742672
5252,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5253,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5254,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5255,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5256,34.30858231,36.68507767,35.84204483,34.27400208,,35.27742672
5257,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5258,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5259,34.30858231,36.68507767,35.84204483,34.27400208,,35.27742672
5260,34.30858231,36.68507767,35.84204483,34.27400208,,35.27742672
5261,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5262,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5263,34.31196976,36.6865921,35.84326553,34.27376556,,35.27889824
5264,34.20101166,36.52742386,35.77988052,34.20455933,,35.17821884
5265,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5266,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5267,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5268,34.06917953,36.37621689,35.72340012,34.13931656,,35.07702827
5269,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5270,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5271,34.06917953,36.37621689,35.72340012,34.13931656,,35.07702827
5272,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5273,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5274,34.07261276,36.37765503,35.72476578,34.13916016,,35.07854843
5275,33.95179749,36.23317337,35.6647644,34.07375717,,34.98087311
5276,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5277,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5278,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5279,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5280,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5281,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5282,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5283,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5284,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5285,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5286,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5287,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5288,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5289,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5290,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5291,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5292,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5293,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5294,33.8275528,36.08335495,35.60832596,34.02831268,,34.8868866
5295,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5296,33.83098602,36.0848732,35.60958481,34.02811432,,34.88838959
5297,33.95179749,36.23317337,35.6647644,34.07375717,,34.98087311
5298,34.20101166,36.52742386,35.77988052,34.20455933,,35.17821884
5299,33.51004791,36.29450226,35.82434082,34.13755417,,34.94161129
5300,33.63072968,36.38502121,35.9003067,34.11838913,,35.00861168
5301,33.74393845,36.46026993,35.97739792,34.0982399,,35.06996155
5302,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5303,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5304,33.74393845,36.46026993,35.97739792,34.0982399,,35.06996155
5305,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5306,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5307,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5308,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5309,33.74393845,36.46026993,35.97739792,34.0982399,,35.06996155
5310,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5311,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5312,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5313,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5314,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5315,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5316,33.74751663,36.46211624,35.97853088,34.09773254,,35.07147407
5317,33.85964203,35.69620132,35.15929413,33.54296875,,34.56452656
5318,33.85609436,35.69429398,35.15817261,33.54343414,,34.56299877
5319,33.85964203,35.69620132,35.15929413,33.54296875,,34.56452656
5320,33.85964203,35.69620132,35.15929413,33.54296875,,34.56452656
5321,33.85964203,35.69620132,35.15929413,33.54296875,,34.56452656
5322,33.85964203,35.69620132,35.15929413,33.54296875,,34.56452656
5323,33.70778656,35.64058304,35.12036133,33.56533051,,34.50851536
5324,33.56442261,35.58390427,35.09281921,33.60305023,,34.46104908
5325,33.56442261,35.58390427,35.09281921,33.60305023,,34.46104908
5326,33.56442261,35.58390427,35.09281921,33.60305023,,34.46104908
5327,33.56442261,35.58390427,35.09281921,33.60305023,,34.46104908
5328,33.56442261,35.58390427,35.09281921,33.60305023,,34.46104908
5329,34.50306702,35.97717285,34.99822617,33.63395691,,34.77810574
5330,34.50306702,35.97717285,34.99822617,33.63395691,,34.77810574
5331,34.50306702,35.97717285,34.99822617,33.63395691,,34.77810574
5332,34.7467041,35.98736572,35.40392685,33.98771286,,35.03142738
5333,34.7467041,35.98736572,35.40392685,33.98771286,,35.03142738
5334,34.7467041,35.98736572,35.40392685,33.98771286,,35.03142738
5335,34.49966812,35.97535324,34.9973793,33.63417435,,34.77664375
5336,34.7467041,35.98736572,35.40392685,33.98771286,,35.03142738
5337,34.35308456,35.86782074,34.91735077,33.5929451,,34.68280029
5338,34.48630142,35.7280426,35.32844543,33.91228104,,34.86376762
5339,34.48630142,35.7280426,35.32844543,33.91228104,,34.86376762
5340,34.21656418,35.75133514,34.85391998,33.55145264,,34.59331798
5341,34.48630142,35.7280426,35.32844543,33.91228104,,34.86376762
5342,33.3809433,35.3771286,35.56920242,34.21807861,,34.63633823
5343,33.38443756,35.37904739,35.57203674,34.2174263,,34.638237
5344,33.38443756,35.37904739,35.57203674,34.2174263,,34.638237
5345,33.38443756,35.37904739,35.57203674,34.2174263,,34.638237
5346,33.26776123,35.43688965,35.11976242,33.68462372,,34.37725925
5347,33.27403641,35.30319595,35.62408447,34.2201004,,34.60535431
5348,33.16997528,35.22718811,35.57007599,34.22859573,,34.54895878
5349,33.16997528,35.22718811,35.57007599,34.22859573,,34.54895878
5350,34.16680908,35.4995079,35.28700256,33.86925125,,34.7056427
5351,33.05937195,35.28356934,35.1194191,33.69295883,,34.28882981
5352,33.06295395,35.28540421,35.12136459,33.69246292,,34.29054642
5353,33.16997528,35.22718811,35.57007599,34.22859573,,34.54895878
5354,34.17031097,35.50146866,35.28913498,33.86865997,,34.70739365
5355,33.95373154,35.51405334,34.74107361,33.45524216,,34.41602516
5356,34.17031097,35.50146866,35.28913498,33.86865997,,34.70739365
5357,34.17031097,35.50146866,35.28913498,33.86865997,,34.70739365
5358,34.16680908,35.4995079,35.28700256,33.86925125,,34.7056427
5359,33.95373154,35.51405334,34.74107361,33.45524216,,34.41602516
5360,33.95708084,35.51576233,34.74298477,33.45491791,,34.41768646
5361,33.95708084,35.51576233,34.74298477,33.45491791,,34.41768646
5362,34.33551025,35.61278915,35.32492447,33.88969421,,34.79072952
5363,34.48630142,35.7280426,35.32844543,33.91228104,,34.86376762
5364,34.61094284,35.85373306,35.34037018,33.94762039,,34.93816662
5365,34.88286972,36.11022186,35.46654129,34.0280304,,35.12191582
5366,35.14788055,36.26950073,35.52293396,34.12606812,,35.26659584
5367,35.05130768,36.21794891,35.28010941,33.7240448,,35.0683527
5368,35.2855835,36.33831406,35.57086182,34.13545609,,35.33255387
5369,35.05130768,36.21794891,35.28010941,33.7240448,,35.0683527
5370,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5371,35.2855835,36.33831406,35.57086182,34.13545609,,35.33255387
5372,35.2855835,36.33831406,35.57086182,34.13545609,,35.33255387
5373,35.2855835,36.33831406,35.57086182,34.13545609,,35.33255387
5374,35.2855835,36.33831406,35.57086182,34.13545609,,35.33255387
5375,35.2855835,36.33831406,35.57086182,34.13545609,,35.33255387
5376,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5377,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5378,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5379,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5380,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5381,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5382,35.43435287,36.58570099,35.90702438,37.6138649,,36.38523578
5383,35.28903198,36.34043503,35.5714798,34.13525772,,35.33405113
5384,35.43435287,36.58570099,35.90702438,37.6138649,,36.38523578
5385,35.43435287,36.58570099,35.90702438,37.6138649,,36.38523578
5386,35.43435287,36.58570099,35.90702438,37.6138649,,36.38523578
5387,35.43435287,36.58570099,35.90702438,37.6138649,,36.38523578
5388,35.43435287,36.58570099,35.90702438,37.6138649,,36.38523578
5389,35.30672073,36.53500366,35.89159393,36.95428085,,36.17189979
5390,35.16770554,36.47529221,35.88716125,36.28188324,,35.95301056
5391,35.16770554,36.47529221,35.88716125,36.28188324,,35.95301056
5392,35.56466293,36.61159134,36.30814362,37.56664658,,36.51276112
5393,35.56466293,36.61159134,36.30814362,37.56664658,,36.51276112
5394,35.56466293,36.61159134,36.30814362,37.56664658,,36.51276112
5395,35.56832123,36.61427689,36.30889511,37.56678391,,36.51456928
5396,35.16428757,36.4729538,35.88645172,36.28201675,,35.95142746
5397,35.56466293,36.61159134,36.30814362,37.56664658,,36.51276112
5398,35.16770554,36.47529221,35.88716125,36.28188324,,35.95301056
5399,35.56832123,36.61427689,36.30889511,37.56678391,,36.51456928
5400,35.56832123,36.61427689,36.30889511,37.56678391,,36.51456928
5401,36.47464752,37.03963852,35.86697388,37.80253601,,36.79594898
5402,36.47101593,37.03767395,35.8662529,37.80295563,,36.7944746
5403,36.47464752,37.03963852,35.86697388,37.80253601,,36.79594898
5404,35.44583893,36.6131134,36.31112289,36.8884201,,36.31462383
5405,35.33068848,36.56272507,36.40031815,36.24624252,,36.13499356
5406,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5407,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5408,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5409,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5410,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5411,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5412,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5413,36.26977921,37.01268005,35.94914627,37.76362991,,36.74880886
5414,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5415,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5416,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5417,36.26977921,37.01268005,35.94914627,37.76362991,,36.74880886
5418,36.26977921,37.01268005,35.94914627,37.76362991,,36.74880886
5419,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5420,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5421,36.26977921,37.01268005,35.94914627,37.76362991,,36.74880886
5422,36.26977921,37.01268005,35.94914627,37.76362991,,36.74880886
5423,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5424,36.26977921,37.01268005,35.94914627,37.76362991,,36.74880886
5425,36.27367783,37.01520538,35.95103455,37.76226425,,36.7505455
5426,36.38150024,37.00844955,35.87300491,37.79538345,,36.76458454
5427,36.47464752,37.03963852,35.86697388,37.80253601,,36.79594898
5428,36.51971817,37.10360718,35.87334824,37.8105278,,36.82680035
5429,36.572155,37.16594315,35.87900543,37.81897736,,36.85902023
5430,36.63175201,37.21562576,35.89391708,37.83621597,,36.89437771
5431,36.73356247,37.23139191,35.94090652,37.88083649,,36.94667435
5432,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5433,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5434,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5435,36.78117371,37.1713295,35.97373199,37.90388489,,36.95753002
5436,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5437,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5438,36.78117371,37.1713295,35.97373199,37.90388489,,36.95753002
5439,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5440,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5441,36.78117371,37.1713295,35.97373199,37.90388489,,36.95753002
5442,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5443,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5444,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5445,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5446,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5447,36.78117371,37.1713295,35.97373199,37.90388489,,36.95753002
5448,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5449,36.78458023,37.17459869,35.9744606,37.90383148,,36.95936775
5450,36.78117371,37.1713295,35.97373199,37.90388489,,36.95753002
5451,36.73356247,37.23139191,35.94090652,37.88083649,,36.94667435
5452,36.68774796,37.24039459,35.91548538,37.85785294,,36.92537022
5453,36.68774796,37.24039459,35.91548538,37.85785294,,36.92537022
5454,36.68774796,37.24039459,35.91548538,37.85785294,,36.92537022
5455,37.23419952,37.58142853,35.61708069,37.08028412,,36.87824821
5456,37.54907608,37.49832535,35.93263626,37.66208649,,37.16053104
5457,37.54907608,37.49832535,35.93263626,37.66208649,,37.16053104
5458,37.23419952,37.58142853,35.61708069,37.08028412,,36.87824821
5459,37.54517365,37.49624252,35.93190765,37.66228485,,37.15890217
5460,37.05433273,37.20686722,36.3311615,38.42976761,,37.25553226
5461,37.54907608,37.49832535,35.93263626,37.66208649,,37.16053104
5462,37.54907608,37.49832535,35.93263626,37.66208649,,37.16053104
5463,37.54907608,37.49832535,35.93263626,37.66208649,,37.16053104
5464,37.53271866,37.46084595,35.90200043,37.64478302,,37.13508702
5465,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5466,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5467,36.98844147,37.13973999,36.30284882,38.41904831,,37.21251965
5468,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5469,36.98844147,37.13973999,36.30284882,38.41904831,,37.21251965
5470,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5471,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5472,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5473,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5474,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5475,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5476,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5477,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5478,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5479,37.50550842,37.427742,35.87652588,37.60274887,,37.10313129
5480,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5481,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5482,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5483,37.50936127,37.42939377,35.87714386,37.60156631,,37.1043663
5484,37.10296249,36.20454025,36.38888931,37.97895432,,36.91883659
5485,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5486,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5487,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5488,37.10296249,36.20454025,36.38888931,37.97895432,,36.91883659
5489,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5490,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5491,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5492,37.10712433,36.20618057,36.39056015,37.97852707,,36.92059803
5493,37.16976166,36.26811218,36.37553787,37.99723434,,36.95266151
5494,37.24480438,36.36589432,36.36174011,38.01917267,,36.99790287
5495,37.28770447,36.42717361,36.34749985,38.00183487,,37.0160532
5496,37.39309311,36.39116287,36.31535721,37.96557236,,37.01629639
5497,37.46252441,36.3628006,36.28895569,37.94734955,,37.01540756
5498,37.46612549,36.36597443,36.28977203,37.94665146,,37.01713085
5499,37.49934006,36.34625626,36.28526306,37.92854309,,37.01485062
5500,37.52417755,36.33277893,36.30839157,37.91113281,,37.01912022
5501,37.52848816,36.33527756,36.3094902,37.91043472,,37.02092266
5502,37.52848816,36.33527756,36.3094902,37.91043472,,37.02092266
5503,37.52848816,36.33527756,36.3094902,37.91043472,,37.02092266
5504,37.52848816,36.33527756,36.3094902,37.91043472,,37.02092266
5505,37.52417755,36.33277893,36.30839157,37.91113281,,37.01912022
5506,37.52848816,36.33527756,36.3094902,37.91043472,,37.02092266
5507,37.52848816,36.33527756,36.3094902,37.91043472,,37.02092266
5508,37.90706253,36.39053726,35.97723007,37.28183365,,36.88916588
5509,37.91072845,36.39225769,35.97814178,37.28149796,,36.89065647
5510,38.4887085,37.14374542,37.06225967,38.67604828,,37.84269047
5511,39.07154846,37.83112717,38.1104126,40.11318588,,38.78156853
5512,38.98954773,37.91813278,38.10752106,40.11753845,,38.78318501
5513,38.95664215,37.96860504,38.10556412,40.12096405,,38.78794384
5514,38.96033859,37.97021484,38.1065979,40.12026596,,38.78935432
5515,38.96033859,37.97021484,38.1065979,40.12026596,,38.78935432
5516,38.96033859,37.97021484,38.1065979,40.12026596,,38.78935432
5517,39.3767662,37.99894714,38.58738708,40.73654938,,39.17491245
5518,39.81276321,38.47533417,38.72163391,40.30403519,,39.32844162
5519,35.39451599,36.04158783,35.14212799,39.94397736,,36.63055229
5520,35.57048416,36.33590698,35.72846603,39.97826385,,36.90328026
5521,35.57048416,36.33590698,35.72846603,39.97826385,,36.90328026
5522,35.52098465,36.24755478,35.63618088,39.899189,,36.82597733
5523,35.46474457,36.16370773,35.54390717,39.82010269,,36.74811554
5524,35.46474457,36.16370773,35.54390717,39.82010269,,36.74811554
5525,35.46474457,36.16370773,35.54390717,39.82010269,,36.74811554
5526,34.62519836,35.5536232,34.64177322,39.00383759,,35.95610809
5527,33.80551147,34.99826431,33.67567825,37.97458267,,35.11350918
5528,33.80551147,34.99826431,33.67567825,37.97458267,,35.11350918
5529,32.7636261,33.79296875,31.49316978,35.90316391,,33.48823213
5530,31.9111557,33.02651596,30.59485817,34.36764908,,32.47504473
5531,31.03069878,32.23982239,29.68960762,32.89925385,,31.46484566
5532,30.17256546,31.36216736,28.83437538,31.84128189,,30.55259752
5533,30.17256546,31.36216736,28.83437538,31.84128189,,30.55259752
5534,30.17256546,31.36216736,28.83437538,31.84128189,,30.55259752
5535,29.40594482,30.48765182,27.97906876,30.86903954,,29.68542623
5536,28.72337532,29.61930275,27.38181305,29.90594482,,28.90760899
5537,28.6889019,29.61534691,27.31730461,29.8464241,,28.86699438
5538,28.63412285,29.61691666,27.24971962,29.78592682,,28.82167149
5539,28.04212761,29.28010941,26.51432228,28.59356689,,28.10753155
5540,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5541,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5542,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5543,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5544,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5545,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5546,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5547,27.39892387,28.52262306,25.79730225,27.69688988,,27.35393476
5548,26.51635742,28.71408272,25.8381691,27.85509109,,27.23092508
5549,26.51635742,28.71408272,25.8381691,27.85509109,,27.23092508
5550,26.51635742,28.71408272,25.8381691,27.85509109,,27.23092508
5551,26.51635742,28.71408272,25.8381691,27.85509109,,27.23092508
5552,26.51635742,28.71408272,25.8381691,27.85509109,,27.23092508
5553,26.50506401,28.25448418,25.89306068,28.03526497,,27.17196846
5554,26.83268547,28.58241081,26.92871284,28.04277229,,27.59664535
5555,26.09565353,27.75811386,25.93774986,27.16141701,,26.73823356
5556,25.3346138,26.61803436,25.11090088,26.50619698,,25.8924365
5557,25.43848801,26.95291328,24.99347878,26.3070488,,25.92298222
5558,25.43848801,26.95291328,24.99347878,26.3070488,,25.92298222
5559,25.4479351,26.92396545,25.10369301,26.39763069,,25.96830606
5560,25.46153259,26.66431618,25.15737534,26.72115898,,26.00109577
5561,25.46479797,26.81453514,25.0565815,26.65397453,,25.99747229
5562,25.56275749,26.66416931,25.14776993,27.08430099,,26.11474943
5563,25.65913773,26.69968987,25.1643734,27.1782341,,26.17535878
5564,25.6871891,26.93714523,25.14104843,26.9657135,,26.18277407
5565,25.6871891,26.93714523,25.14104843,26.9657135,,26.18277407
5566,26.43737602,27.50144577,26.10289574,27.50253868,,26.88606405
5567,26.26399994,27.18474388,26.06990051,27.73962402,,26.81456709
5568,26.43737602,27.50144577,26.10289574,27.50253868,,26.88606405
5569,26.43737602,27.50144577,26.10289574,27.50253868,,26.88606405
5570,26.43737602,27.50144577,26.10289574,27.50253868,,26.88606405
5571,26.43737602,27.50144577,26.10289574,27.50253868,,26.88606405
5572,26.60170746,27.27597809,26.18225288,27.48220062,,26.88553476
5573,26.60170746,27.27597809,26.18225288,27.48220062,,26.88553476
5574,25.98618507,26.52916336,25.29255676,26.62005234,,26.10698938
5575,25.34949112,25.8012352,24.39981461,25.83119202,,25.34543324
5576,25.34949112,25.8012352,24.39981461,25.83119202,,25.34543324
5577,25.34949112,25.8012352,24.39981461,25.83119202,,25.34543324
5578,25.34949112,25.8012352,24.39981461,25.83119202,,25.34543324
5579,25.64595032,26.02838135,24.61843872,25.94150925,,25.55856991
5580,25.62117195,26.00393486,24.60318375,25.83757019,,25.51646519
5581,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5582,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5583,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5584,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5585,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5586,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5587,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5588,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5589,25.13800812,26.076437,24.66225243,26.02932739,,25.47650624
5590,25.08845329,26.10848999,24.62794685,25.9234581,,25.43708706
5591,24.73830414,25.8103714,24.73604965,25.75748253,,25.26055193
5592,25.04192734,26.16884804,24.59363937,25.81755447,,25.40549231
5593,24.73830414,25.8103714,24.73604965,25.75748253,,25.26055193
5594,24.73830414,25.8103714,24.73604965,25.75748253,,25.26055193
5595,24.73830414,25.8103714,24.73604965,25.75748253,,25.26055193
5596,24.73830414,25.8103714,24.73604965,25.75748253,,25.26055193
5597,24.73830414,25.8103714,24.73604965,25.75748253,,25.26055193
5598,24.71030045,25.84886932,24.71976852,25.70619011,,25.2462821
5599,24.69368744,25.93037605,24.71092987,25.64257813,,25.24439287
5600,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5601,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5602,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5603,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5604,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5605,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5606,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5607,24.27742195,25.9854126,24.55814362,25.63384819,,25.11370659
5608,24.25541687,26.02363586,24.53702927,25.56204605,,25.09453201
5609,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5610,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5611,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5612,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5613,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5614,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5615,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5616,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5617,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5618,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5619,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5620,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5621,24.23034477,26.1074276,24.50735092,25.49031258,,25.08385897
5622,23.78223991,24.89769173,24.69309425,25.54427147,,24.72932434
5623,24.22172165,25.49951744,24.5258522,25.59644508,,24.96088409
5624,23.82573128,24.90198517,24.73685646,25.62839699,,24.77324247
5625,23.88459587,24.93917274,24.75903511,25.71266174,,24.82386637
5626,23.94679451,24.98345566,24.7780304,25.79698181,,24.8763156
5627,25.19272995,25.87541389,25.88781357,26.7449913,,25.92523718
5628,24.39224052,25.00038719,24.94577408,25.94338036,,25.07044554
5629,23.28801537,24.25053024,24.10596657,25.13059998,,24.19377804
5630,23.28801537,24.25053024,24.10596657,25.13059998,,24.19377804
5631,23.28801537,24.25053024,24.10596657,25.13059998,,24.19377804
5632,23.28801537,24.25053024,24.10596657,25.13059998,,24.19377804
5633,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
5634,23.715765,24.21776962,24.03380585,25.14791107,,24.27881289
